# Complete CRAHCN plus CRAHCN-O oxygen extension, transcribed from the published supporting tables.
# Columns: ID | MODULE | REACTION | CONTROL | RATE_TEMPLATE | ROLE | REFS | CONFIDENCE
# Multi-step mechanisms are reduced to their net reactants and final products; source files remain unmodified.

CR96 | crahcn_arrhenius | CH23 + H -> CH + H2 | thermal | modified_arrhenius(alpha=2.0e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.3847/1538-4357/abae5b; Table CRAHCN2, reaction 96 | published_network
CR97 | crahcn_arrhenius | CH21 + CH21 -> C2H2 + H2 | thermal | modified_arrhenius(alpha=7.1e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.3847/1538-4357/abae5b; Table CRAHCN2, reaction 97 | published_network
CR98 | crahcn_arrhenius | CH21 + CH -> C2H2 + H | thermal | modified_arrhenius(alpha=1.6e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.3847/1538-4357/abae5b; Table CRAHCN2, reaction 98 | published_network
CR99 | crahcn_arrhenius | CH21 + H2 -> CH3 + H | thermal | modified_arrhenius(alpha=1.2e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.3847/1538-4357/abae5b; Table CRAHCN2, reaction 99 | published_network
CR100 | crahcn_arrhenius | CH21 + H -> CH + H2 | thermal | modified_arrhenius(alpha=1.8e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.3847/1538-4357/abae5b; Table CRAHCN2, reaction 100 | published_network
CR101 | crahcn_arrhenius | CH21 + H -> CH23 + H | thermal | modified_arrhenius(alpha=4.6e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.3847/1538-4357/abae5b; Table CRAHCN2, reaction 101 | published_network
CR102 | crahcn_arrhenius | CH + CH -> C2H + H | thermal | modified_arrhenius(alpha=1.4e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.3847/1538-4357/abae5b; Table CRAHCN2, reaction 102 | published_network
CR103 | crahcn_arrhenius | CH + H2 -> CH23 + H | thermal | modified_arrhenius(alpha=3.1e-10,beta=0,gamma=1650,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.3847/1538-4357/abae5b; Table CRAHCN2, reaction 103 | published_network
CR104 | crahcn_arrhenius | CH + H -> C + H2 | thermal | modified_arrhenius(alpha=6.9e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.3847/1538-4357/abae5b; Table CRAHCN2, reaction 104 | published_network
CRO1 | crahcn_o_lindemann | CO2 + O1D + M -> CO3 + M | three_body | lindemann(k_inf=1.6e-10,k0=3.0e-29,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 1 | published_network
CRO2 | crahcn_o_lindemann | HCO + N2D + M -> HCNO + M | three_body | lindemann(k_inf=2.0e-11,k0=5.0e-30,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 2 | published_network
CRO3 | crahcn_o_lindemann | HCO + CH3 + M -> CH3CHO + M | three_body | lindemann(k_inf=3.0e-11,k0=5.3e-27,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 3 | published_network
CRO4 | crahcn_o_lindemann | HCO + H + M -> H2CO + M | three_body | lindemann(k_inf=4.9e-11,k0=7.4e-30,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 4 | published_network
CRO5 | crahcn_o_lindemann | CO + CN + M -> NCCO + M | three_body | lindemann(k_inf=6.0e-12,k0=6.2e-31,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 5 | published_network
CRO6 | crahcn_o_lindemann | CO + O1D + M -> CO2 + M | three_body | lindemann(k_inf=4.6e-11,k0=2.8e-29,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 6 | published_network
CRO7 | crahcn_o_lindemann | CO + CH21 + M -> CH2CO + M | three_body | lindemann(k_inf=1.3e-11,k0=1.7e-28,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 7 | published_network
CRO8 | crahcn_o_lindemann | CO + CH + M -> HCCO + M | three_body | lindemann(k_inf=4.3e-11,k0=1.2e-29,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 8 | published_network
CRO9 | crahcn_o_lindemann | CO + H + M -> HCO + M | three_body | lindemann(k_inf=2.7e-12,k0=1.0e-34,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 9 | published_network
CRO10 | crahcn_o_lindemann | OH + H2CN + M -> H2CNOH + M | three_body | lindemann(k_inf=6.0e-12,k0=6.5e-30,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 10 | published_network
CRO11 | crahcn_o_lindemann | OH + CN + M -> HOCN + M | three_body | lindemann(k_inf=1.0e-12,k0=2.7e-30,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 11 | published_network
CRO12 | crahcn_o_lindemann | OH + OH + M -> H2O2 + M | three_body | lindemann(k_inf=1.5e-11,k0=8.0e-31,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 12 | published_network
CRO13 | crahcn_o_lindemann | OH + O + M -> HO2 + M | three_body | lindemann(k_inf=7.4e-11,k0=8.5e-32,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 13 | published_network
CRO14 | crahcn_o_lindemann | OH + O1D + M -> HO2 + M | three_body | lindemann(k_inf=1.0e-9,k0=4.1e-30,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 14 | published_network
CRO15 | crahcn_o_lindemann | OH + NH + M -> trans-HNOH + M | three_body | lindemann(k_inf=7.0e-12,k0=8.5e-31,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 15 | published_network
CRO16 | crahcn_o_lindemann | OH + CH3 + M -> CH3OH + M | three_body | lindemann(k_inf=1.3e-10,k0=2.1e-27,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 16 | published_network
CRO17 | crahcn_o_lindemann | OH + H + M -> H2O + M | three_body | lindemann(k_inf=2.4e-10,k0=6.9e-31,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 17 | published_network
CRO18 | crahcn_o_lindemann | O + CN + M -> NCO + M | three_body | lindemann(k_inf=7.1e-12,k0=1.3e-30,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 18 | published_network
CRO19 | crahcn_o_lindemann | O + O + M -> O2 + M | three_body | lindemann(k_inf=1.8e-11,k0=7.3e-33,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 19 | published_network
CRO20 | crahcn_o_lindemann | O + N + M -> NO + M | three_body | lindemann(k_inf=6.6e-11,k0=8.6e-33,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 20 | published_network
CRO21 | crahcn_o_lindemann | O + CH23 + M -> H2CO + M | three_body | lindemann(k_inf=1.9e-11,k0=9.2e-29,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 21 | published_network
CRO22 | crahcn_o_lindemann | O + CH + M -> HCO + M | three_body | lindemann(k_inf=6.6e-11,k0=5.2e-30,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 22 | published_network
CRO23 | crahcn_o_lindemann | O + H + M -> OH + M | three_body | lindemann(k_inf=3.5e-10,k0=2.6e-33,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 23 | published_network
CRO24 | crahcn_o_lindemann | O1D + HCN + M -> HCNO + M | three_body | lindemann(k_inf=3.3e-11,k0=4.0e-29,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 24 | published_network
CRO25 | crahcn_o_lindemann | O1D + CN + M -> NCO + M | three_body | lindemann(k_inf=8.9e-11,k0=1.9e-29,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 25 | published_network
CRO26 | crahcn_o_lindemann | O1D + O1D + M -> O2 + M | three_body | lindemann(k_inf=2.3e-10,k0=8.8e-33,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 26 | published_network
CRO27 | crahcn_o_lindemann | O1D + CH4 + M -> CH3OH + M | three_body | lindemann(k_inf=2.2e-10,k0=3.6e-23,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 27 | published_network
CRO28 | crahcn_o_lindemann | O1D + CH21 + M -> H2CO + M | three_body | lindemann(k_inf=3.3e-10,k0=6.6e-27,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 28 | published_network
CRO29 | crahcn_o_lindemann | O1D + CH + M -> HCO + M | three_body | lindemann(k_inf=9.2e-11,k0=4.9e-29,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 29 | published_network
CRO30 | crahcn_o_lindemann | O1D + H2 + M -> H2O + M | three_body | lindemann(k_inf=2.1e-10,k0=1.2e-29,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 30 | published_network
CRO31 | crahcn_o_lindemann | O1D + H + M -> OH + M | three_body | lindemann(k_inf=1.1e-9,k0=1.4e-32,T_ref=298K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN1, reaction 31 | published_network
CRO32 | crahcn_o_arrhenius | NCCO -> CO + CN | thermal | modified_arrhenius(alpha=3.4e+7,beta=14.33,gamma=12716,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 32 | published_network
CRO33 | crahcn_o_arrhenius | CO2 + O1D -> CO2 + O | thermal | modified_arrhenius(alpha=7.4e-11,beta=0,gamma=-133,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 33 | published_network
CRO34 | crahcn_o_arrhenius | CO2 + N2D -> CO + NO | thermal | modified_arrhenius(alpha=4.6e-13,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 34 | published_network
CRO35 | crahcn_o_arrhenius | CO2 + CH21 -> H2CO + CO | thermal | modified_arrhenius(alpha=8.0e-13,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 35 | published_network
CRO36 | crahcn_o_arrhenius | CO2 + CH -> HCO + CO | thermal | modified_arrhenius(alpha=5.7e-12,beta=0,gamma=345,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 36 | published_network
CRO37 | crahcn_o_arrhenius | H2O2 -> OH + OH | thermal | modified_arrhenius(alpha=2.1e+8,beta=13.73,gamma=11381,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 37 | published_network
CRO38 | crahcn_o_arrhenius | H2CO + CN -> HCN + HCO | thermal | modified_arrhenius(alpha=1.5e-12,beta=2.72,gamma=-718,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 38 | published_network
CRO39 | crahcn_o_arrhenius | H2CO + OH -> H2O + CO + H | thermal | modified_arrhenius(alpha=4.8e-13,beta=0.82,gamma=2626,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 39 | published_network
CRO40 | crahcn_o_arrhenius | H2CO + OH -> H2O + HCO | thermal | modified_arrhenius(alpha=4.8e-12,beta=1.18,gamma=-225,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 40 | published_network
CRO41 | crahcn_o_arrhenius | H2CO + O -> HCO + OH | thermal | modified_arrhenius(alpha=1.8e-11,beta=0.57,gamma=1390,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 41 | published_network
CRO42 | crahcn_o_arrhenius | H2CO + O1D -> HCO + OH | thermal | modified_arrhenius(alpha=4.6e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 42 | published_network
CRO43 | crahcn_o_arrhenius | H2CO + CH3 -> HCO + CH4 | thermal | modified_arrhenius(alpha=6.8e-12,beta=0,gamma=4450,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 43 | published_network
CRO44 | crahcn_o_arrhenius | H2CO + CH23 -> HCO + CH3 | thermal | modified_arrhenius(alpha=3.5e-13,beta=2.44,gamma=1024,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 44 | published_network
CRO45 | crahcn_o_arrhenius | H2CO + CH21 -> HCO + CH3 | thermal | modified_arrhenius(alpha=1.5e-12,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 45 | published_network
CRO46 | crahcn_o_arrhenius | H2CO + CH -> CO + CH3 | thermal | modified_arrhenius(alpha=1.6e-10,beta=0,gamma=-260,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 46 | published_network
CRO47 | crahcn_o_arrhenius | H2CO + CH -> HCO + CH23 | thermal | modified_arrhenius(alpha=1.1e-12,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 47 | published_network
CRO48 | crahcn_o_arrhenius | H2CO + H -> HCO + H2 | thermal | modified_arrhenius(alpha=1.5e-11,beta=1.05,gamma=1650,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 48 | published_network
CRO49 | crahcn_o_arrhenius | HCO + H2CN -> H2CO + HCN | thermal | modified_arrhenius(alpha=4.6e-14,beta=2.11,gamma=559,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 49 | published_network
CRO50 | crahcn_o_arrhenius | HCO + HCO -> H2CO + CO | thermal | modified_arrhenius(alpha=4.2e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 50 | published_network
CRO51 | crahcn_o_arrhenius | HCO + HCO -> CO + CO + H2 | thermal | modified_arrhenius(alpha=3.6e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 51 | published_network
CRO52 | crahcn_o_arrhenius | HCO + CN -> CO + HCN | thermal | modified_arrhenius(alpha=5.4e-12,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 52 | published_network
CRO53 | crahcn_o_arrhenius | HCO + OH -> CO + H2O | thermal | modified_arrhenius(alpha=1.7e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 53 | published_network
CRO54 | crahcn_o_arrhenius | HCO + O -> CO2 + H | thermal | modified_arrhenius(alpha=5.0e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 54 | published_network
CRO55 | crahcn_o_arrhenius | HCO + O -> CO + OH | thermal | modified_arrhenius(alpha=5.0e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 55 | published_network
CRO56 | crahcn_o_arrhenius | HCO + O1D -> CO2 + H | thermal | modified_arrhenius(alpha=1.5e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 56 | published_network
CRO57 | crahcn_o_arrhenius | HCO + NH -> H2CO + N | thermal | modified_arrhenius(alpha=2.0e-13,beta=1.00,gamma=4622,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 57 | published_network
CRO58 | crahcn_o_arrhenius | HCO + NH -> CO + NH2 | thermal | modified_arrhenius(alpha=1.4e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 58 | published_network
CRO59 | crahcn_o_arrhenius | HCO + N -> NCO + H | thermal | modified_arrhenius(alpha=2.8e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 59 | published_network
CRO60 | crahcn_o_arrhenius | HCO + N -> CO + NH | thermal | modified_arrhenius(alpha=2.2e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 60 | published_network
CRO61 | crahcn_o_arrhenius | HCO + N2D -> NCO + H | thermal | modified_arrhenius(alpha=6.6e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 61 | published_network
CRO62 | crahcn_o_arrhenius | HCO + N2D -> CO + NH | thermal | modified_arrhenius(alpha=4.8e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 62 | published_network
CRO63 | crahcn_o_arrhenius | HCO + CH3 -> CO + CH4 | thermal | modified_arrhenius(alpha=2.0e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 63 | published_network
CRO64 | crahcn_o_arrhenius | HCO + CH23 -> CH3 + CO | thermal | modified_arrhenius(alpha=2.1e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 64 | published_network
CRO65 | crahcn_o_arrhenius | HCO + CH21 -> CH3 + CO | thermal | modified_arrhenius(alpha=1.2e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 65 | published_network
CRO66 | crahcn_o_arrhenius | HCO + CH -> CO + CH23 | thermal | modified_arrhenius(alpha=1.5e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 66 | published_network
CRO67 | crahcn_o_arrhenius | HCO + CH -> CO + CH21 | thermal | modified_arrhenius(alpha=4.6e-12,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 67 | published_network
CRO68 | crahcn_o_arrhenius | HCO + H -> CO + H2 | thermal | modified_arrhenius(alpha=1.5e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 68 | published_network
CRO69 | crahcn_o_arrhenius | HCO + H -> CO + H + H | thermal | modified_arrhenius(alpha=2.4e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 69 | published_network
CRO70 | crahcn_o_arrhenius | HCO -> CO + H | thermal | modified_arrhenius(alpha=1.7e+13,beta=1.14,gamma=10219,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 70 | published_network
CRO71 | crahcn_o_arrhenius | CO + OH -> CO2 + H | thermal | modified_arrhenius(alpha=5.5e-12,beta=1.50,gamma=-250,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 71 | published_network
CRO72 | crahcn_o_arrhenius | H2O + O1D -> OH + OH | thermal | modified_arrhenius(alpha=1.6e-10,beta=0,gamma=-65,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 72 | published_network
CRO73 | crahcn_o_arrhenius | H2O + CN -> OH + HCN | thermal | modified_arrhenius(alpha=9.4e-13,beta=1.58,gamma=1474,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 73 | published_network
CRO74 | crahcn_o_arrhenius | H2O + N2D -> HNO + H | thermal | modified_arrhenius(alpha=1.9e-10,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 74 | published_network
CRO75 | crahcn_o_arrhenius | H2O + CH -> H2CO + H | thermal | modified_arrhenius(alpha=1.6e-11,beta=-1.42,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 75 | published_network
CRO76 | crahcn_o_arrhenius | H2O + CH -> OH + CH23 | thermal | modified_arrhenius(alpha=5.8e-13,beta=0.38,gamma=2178,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 76 | published_network
CRO77 | crahcn_o_arrhenius | OH + HCN -> HOCN + H | thermal | modified_arrhenius(alpha=5.3e-14,beta=-1.00,gamma=1860,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 77 | published_network
CRO78 | crahcn_o_arrhenius | OH + CN -> NCO + H | thermal | modified_arrhenius(alpha=9.9e-13,beta=-0.34,gamma=-25,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 78 | published_network
CRO79 | crahcn_o_arrhenius | OH + CN -> HCN + O | thermal | modified_arrhenius(alpha=2.8e-12,beta=1.07,gamma=545,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 79 | published_network
CRO80 | crahcn_o_arrhenius | OH + CN -> HNC + O | thermal | modified_arrhenius(alpha=4.4e-8,beta=-6.93,gamma=6383,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 80 | published_network
CRO81 | crahcn_o_arrhenius | OH + OH -> H2O + O | thermal | modified_arrhenius(alpha=1.7e-12,beta=1.14,gamma=50,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 81 | published_network
CRO82 | crahcn_o_arrhenius | OH + O -> O2 + H | thermal | modified_arrhenius(alpha=2.0e-11,beta=0,gamma=-112,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 82 | published_network
CRO83 | crahcn_o_arrhenius | OH + O1D -> O2 + H | thermal | modified_arrhenius(alpha=1.0e-9,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 83 | published_network
CRO84 | crahcn_o_arrhenius | OH + NH -> HNO + H | thermal | modified_arrhenius(alpha=7.0e-12,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 84 | published_network
CRO85 | crahcn_o_arrhenius | OH + NH -> H2O + N | thermal | modified_arrhenius(alpha=2.9e-12,beta=0.69,gamma=425,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 85 | published_network
CRO86 | crahcn_o_arrhenius | OH + N -> NO + H | thermal | modified_arrhenius(alpha=4.9e-11,beta=0,gamma=0,T_ref=300K) | atmospheric gas-phase kinetics | Pearce et al. 2020, DOI 10.1021/acs.jpca.0c06804; Table CRAHCN2, reaction 86 | published_network
