 5112447.130010 8.390E-29 1.836E-07.06770.074   38.44810.74-.011312              6              0                    P  4      4456631011 5 5 1 8     7.0    9.0
 5112451.604137 6.635E-29 1.888E-07.07120.077   23.06950.74-.010645              6              0                    P  3      4456631011 5 5 1 8     5.0    7.0
 5112455.868712 4.578E-29 2.054E-07.07570.081   11.53500.75-.009814              6              0                    P  2      4456631011 5 5 1 8     3.0    5.0
 5112459.923590 2.323E-29 3.015E-07.08030.087    3.84500.76-.008754              6              0                    P  1      4456631011 5 5 1 8     1.0    3.0
 5112467.403666 2.260E-29 9.608E-08.08030.087    0.00000.76-.009713              6              0                    R  0      4456631011 5 5 1 8     3.0    1.0
 5112470.828569 4.333E-29 1.127E-07.07570.081    3.84500.75-.010304              6              0                    R  1      4456631011 5 5 1 8     5.0    3.0
 5112474.043188 6.112E-29 1.179E-07.07120.077   11.53500.74-.010760              6              0                    R  2      4456631011 5 5 1 8     7.0    5.0
 5112477.047373 7.515E-29 1.193E-07.06770.074   23.06950.74-.011130              6              0                    R  3      4456631011 5 5 1 8     9.0    7.0
 5112479.840980 8.501E-29 1.190E-07.06510.071   38.44810.74-.011447              6              0                    R  4      5456631011 5 5 1 8    11.0    9.0
 5112482.423860 9.055E-29 1.178E-07.06320.069   57.67040.74-.011731              6              0                    R  5      4456631011 5 5 1 8    13.0   11.0
 5112483.331121 1.329E-31 5.576E-08.04540.048 1557.06070.67-.016952              6              0                    R 28      4456631011 5 5 1 8    59.0   57.0
 5112484.795867 9.198E-29 1.161E-07.06180.068   80.73540.75-.011996              6              0                    R  6      4456631011 5 5 1 8    15.0   13.0
 5112485.635592 2.266E-31 5.847E-08.04600.049 1449.93600.67-.016761              6              0                    R 27      4456631011 5 5 1 8    57.0   55.0
 5112486.956853 8.978E-29 1.140E-07.06060.066  107.64240.75-.012249              6              0                    R  7      4456631011 5 5 1 8    17.0   15.0
 5112487.725945 3.780E-31 6.121E-08.04650.049 1346.60080.67-.016566              6              0                    R 26      4456631011 5 5 1 8    55.0   53.0
 5112488.906672 8.462E-29 1.117E-07.05950.065  138.39040.75-.012496              6              0                    R  8      4456631011 5 5 1 8    19.0   17.0
 5112489.602327 6.176E-31 6.398E-08.04710.050 1247.05920.67-.016367              6              0                    R 25      4456631011 5 5 1 8    53.0   51.0
 5112490.645176 7.726E-29 1.092E-07.05860.064  172.97800.75-.012740              6              0                    R  9      5456631011 5 5 1 8    21.0   19.0
 5112491.264887 9.875E-31 6.678E-08.04770.051 1151.31500.67-.016165              6              0                    R 24      4456631011 5 5 1 8    51.0   49.0
 5112492.172219 6.851E-29 1.066E-07.05770.063  211.40410.75-.012982              6              0                    R 10      4456631011 5 5 1 8    23.0   21.0
