13113263.144774 8.917E-68 6.126E-04.04000.30020563.70630.660.000000       X3/2  13       X1/2   6                PQ  9.5fe     232210 6 7 2 1 1 0    40.0   40.0
13113263.311566 5.769E-25 2.092E-03.06500.300  289.04470.660.000000       X1/2   4       X1/2   0                QQ  2.5ef     232210 6 7 2 1 1 0    12.0   12.0
13113263.823269 4.879E-25 1.767E-03.06500.300  288.77200.660.000000       X1/2   4       X1/2   0                QQ  2.5fe     232210 6 7 2 1 1 0    12.0   12.0
13113264.304030 3.451E-67 2.355E-03.04000.30020562.28300.660.000000       X3/2  13       X1/2   6                PQ  9.5ef     232210 6 7 2 1 1 0    40.0   40.0
13113264.347674 7.773E-45 1.262E-04.04000.300 9480.85410.660.000000       X3/2   6       X1/2   1                OP 17.5ff     232210 6 7 2 1 1 0    68.0   72.0
13113264.534934 2.012E-51 2.224E-03.04000.30013224.82220.660.000000       X3/2   7       X3/2   2                QQ 19.5fe     232210 6 7 2 1 1 0    80.0   80.0
13113265.198215 1.986E-51 2.627E-03.04000.30013251.21600.660.000000       X1/2   7       X1/2   2                QQ 18.5ef     232210 6 7 2 1 1 0    76.0   76.0
13113265.766749 2.613E-46 5.312E-02.04000.30011455.37810.660.000000       X1/2   6       X1/2   1                PP 20.5ee     342210 6 7 2 1 1 0    80.0   84.0
13113266.442634 3.930E-46 6.395E-02.04000.30011419.54910.660.000000       X3/2   6       X3/2   1                PP 21.5ee     232210 6 7 2 1 1 0    84.0   88.0
13113267.477638 3.186E-66 7.082E-03.04000.30020285.54700.660.000000       X3/2  13       X1/2   6                OP  8.5ee     232210 6 7 2 1 1 0    32.0   36.0
13113268.675257 4.409E-66 9.754E-03.04000.30020284.52860.660.000000       X3/2  13       X1/2   6                OP  8.5ff     232210 6 7 2 1 1 0    32.0   36.0
13113269.366511 2.761E-62 1.389E-03.04000.30018168.37400.660.000000       X3/2  11       X3/2   5                QQ 11.5ef     232210 6 7 2 1 1 0    48.0   48.0
13113269.786469 3.314E-46 6.381E-02.04000.30011444.06850.660.000000       X1/2   6       X1/2   1                PP 20.5ff     342210 6 7 2 1 1 0    80.0   84.0
13113273.022707 4.608E-53 5.707E-05.04000.30013237.42890.660.000000       X1/2   7       X3/2   2                QP 19.5ff     232210 6 7 2 1 1 0    76.0   80.0
13113274.990714 1.131E-63 5.585E-05.04000.30018164.37540.660.000000       X3/2  11       X3/2   5                QQ 11.5fe     232210 6 7 2 1 1 0    48.0   48.0
13113275.128846 1.219E-23 1.634E-02.08600.300   83.92460.660.000000       X3/2   4       X3/2   0                QQ  2.5ef     232210 6 7 2 1 1 0    12.0   12.0
13113275.475024 1.258E-23 1.684E-02.08600.300   83.72330.660.000000       X3/2   4       X3/2   0                QQ  2.5fe     232210 6 7 2 1 1 0    12.0   12.0
13113276.959084 3.101E-26 2.344E-04.04000.300  544.82940.660.000000       X1/2   4       X3/2   0                QP  5.5ff     232210 6 7 2 1 1 0    20.0   24.0
13113277.124590 4.283E-50 1.164E-03.04000.30012357.09930.660.000000       X3/2   8       X3/2   3                QQ 11.5ef     232210 6 7 2 1 1 0    48.0   48.0
13113278.146775 5.230E-26 3.930E-04.04000.300  543.59550.660.000000       X1/2   4       X3/2   0                QP  5.5ee     232210 6 7 2 1 1 0    20.0   24.0
13113279.434436 1.522E-24 5.071E-03.08600.300  187.75310.660.000000       X1/2   4       X1/2   0                QQ  1.5ef     232210 6 7 2 1 1 0     8.0    8.0
13113279.451775 6.726E-62 4.474E-03.04000.30018207.62670.660.000000       X1/2  11       X1/2   5                QQ 10.5fe     232210 6 7 2 1 1 0    44.0   44.0
13113279.911439 1.415E-24 4.709E-03.08600.300  187.49280.660.000000       X1/2   4       X1/2   0                QQ  1.5fe     232210 6 7 2 1 1 0     8.0    8.0
13113282.205154 2.950E-45 2.865E-06.04000.300 8944.42790.660.000000       X3/2   5       X1/2   0                OP 21.5ee     232210 6 7 2 1 1 0    84.0   88.0
13113282.724162 7.035E-63 4.635E-04.04000.30018205.58870.660.000000       X1/2  11       X1/2   5                QQ 10.5ef     232210 6 7 2 1 1 0    44.0   44.0
13113283.791529 1.572E-58 5.205E-01.04000.30017549.05620.660.000000       X3/2  11       X3/2   5                PP  9.5ff     232210 6 7 2 1 1 0    36.0   40.0
13113283.845500 8.396E-52 6.520E-02.04000.30014065.61440.660.000000       X3/2   8       X3/2   3                RR 15.5ff     232210 6 7 2 1 1 0    68.0   64.0
13113284.456194 6.885E-68 1.741E-03.04000.30020868.59730.660.000000       X3/2  13       X1/2   6                QR 10.5ee     232210 6 7 2 1 1 0    48.0   44.0
13113284.709513 9.162E-52 2.438E-05.04000.30012352.49480.660.000000       X3/2   8       X3/2   3                QQ 11.5fe     232210 6 7 2 1 1 0    48.0   48.0
13113284.991859 8.879E-50 3.155E-03.04000.30012394.06000.660.000000       X1/2   8       X1/2   3                QQ 10.5fe     232210 6 7 2 1 1 0    44.0   44.0
13113285.641510 1.710E-58 5.591E-01.04000.30017546.30830.660.000000       X3/2  11       X3/2   5                PP  9.5ee     232210 6 7 2 1 1 0    36.0   40.0
13113285.646576 1.005E-45 3.683E-01.04000.30011387.40110.660.000000       X3/2   8       X3/2   3                PP  8.5ff     342210 6 7 2 1 1 0    32.0   36.0
13113286.130699 6.602E-52 4.933E-02.04000.30014057.62230.660.000000       X3/2   8       X3/2   3                RR 15.5ee     232210 6 7 2 1 1 0    68.0   64.0
13113286.644175 2.330E-68 5.839E-04.04000.30020866.72370.660.000000       X3/2  13       X1/2   6                QR 10.5ff     232210 6 7 2 1 1 0    48.0   44.0
13113286.939288 1.086E-45 3.931E-01.04000.30011384.86330.660.000000       X3/2   8       X3/2   3                PP  8.5ee     342210 6 7 2 1 1 0    32.0   36.0
13113286.980183 3.235E-31 7.007E-05.04000.300 2852.47970.660.000000       X1/2   4       X3/2   0                RQ 12.5ef     232210 6 7 2 1 1 0    52.0   52.0
13113287.109828 3.259E-23 4.366E-02.09500.300    0.05560.660.000000       X3/2   4       X3/2   0                QQ  1.5ef     232210 6 7 2 1 1 0     8.0    8.0
13113287.204657 3.285E-23 4.400E-02.09500.300    0.00000.660.000000       X3/2   4       X3/2   0                QQ  1.5fe     232210 6 7 2 1 1 0     8.0    8.0
13113287.639564 6.823E-52 6.469E-02.04000.30014094.05760.660.000000       X1/2   8       X1/2   3                RR 14.5ee     232210 6 7 2 1 1 0    64.0   60.0
13113288.884894 5.225E-52 4.834E-02.04000.30014089.00650.660.000000       X1/2   8       X1/2   3                RR 14.5ff     232210 6 7 2 1 1 0    64.0   60.0
13113288.903392 7.690E-51 2.703E-04.04000.30012391.69380.660.000000       X1/2   8       X1/2   3                QQ 10.5ef     232210 6 7 2 1 1 0    44.0   44.0
13113289.370704 5.151E-24 2.552E-02.09500.300  126.45030.660.000000       X1/2   4       X1/2   0                QQ  0.5ef     232210 6 7 2 1 1 0     4.0    4.0
13113289.656593 5.028E-24 2.489E-02.09500.300  126.29230.660.000000       X1/2   4       X1/2   0                QQ  0.5fe     232210 6 7 2 1 1 0     4.0    4.0
13113290.002585 3.117E-32 6.548E-06.04000.300 2846.07670.660.000000       X1/2   4       X3/2   0                RQ 12.5fe     232210 6 7 2 1 1 0    52.0   52.0
13113291.592078 3.062E-52 3.577E-04.04000.30013224.82220.660.000000       X1/2   7       X3/2   2                QP 19.5ee     232210 6 7 2 1 1 0    76.0   80.0
13113292.102375 5.606E-28 1.478E-02.04000.300 2419.08900.660.000000       X3/2   4       X3/2   0                RR 11.5ff     232210 6 7 2 1 1 0    52.0   48.0
13113292.531804 4.865E-28 1.249E-02.04000.300 2413.61440.660.000000       X3/2   4       X3/2   0                RR 11.5ee     232210 6 7 2 1 1 0    52.0   48.0
13113293.484154 4.369E-28 1.473E-02.04000.300 2453.11350.660.000000       X1/2   4       X1/2   0                RR 10.5ee     232210 6 7 2 1 1 0    48.0   44.0
13113293.572207 3.716E-28 1.235E-02.04000.300 2450.25600.660.000000       X1/2   4       X1/2   0                RR 10.5ff     232210 6 7 2 1 1 0    48.0   44.0
13113295.383533 1.611E-43 3.591E-06.04000.300 8186.28770.660.000000       X1/2   4       X3/2   0                SR 21.5ff     232210 6 7 2 1 1 0    92.0   88.0
13113296.206225 9.320E-60 5.161E-03.04000.30017097.28820.660.000000       X3/2  11       X1/2   5                OP  6.5ee     232210 6 7 2 1 1 0    24.0   28.0
13113296.951182 1.301E-59 7.190E-03.04000.30017096.88280.660.000000       X3/2  11       X1/2   5                OP  6.5ff     232210 6 7 2 1 1 0    24.0   28.0
13113298.568976 7.006E-46 3.710E-01.04000.30011435.31790.660.000000       X1/2   8       X1/2   3                PP  7.5ee     232210 6 7 2 1 1 0    28.0   32.0
13113298.722742 1.117E-58 5.220E-01.04000.30017595.21620.660.000000       X1/2  11       X1/2   5                PP  8.5ee     232210 6 7 2 1 1 0    32.0   36.0
13113298.930127 9.859E-55 7.141E-06.04000.30013656.42320.660.000000       X3/2   6       X1/2   1                QR 23.5ee     232210 6 7 2 1 1 0   100.0   96.0
13113299.148043 7.508E-46 3.959E-01.04000.30011434.44430.660.000000       X1/2   8       X1/2   3                PP  7.5ff     232210 6 7 2 1 1 0    28.0   32.0
13113299.275230 1.206E-58 5.607E-01.04000.30017594.10050.660.000000       X1/2  11       X1/2   5                PP  8.5ff     232210 6 7 2 1 1 0    32.0   36.0
13113304.185385 9.412E-62 1.310E-01.04000.30018896.26180.660.000000       X3/2  11       X3/2   5                RR 13.5ff     232210 6 7 2 1 1 0    60.0   56.0
13113306.305000 1.833E-44 1.677E-05.04000.300 8931.40340.660.000000       X3/2   5       X1/2   0                OP 21.5ff     232210 6 7 2 1 1 0    84.0   88.0
13113306.905186 7.606E-65 4.252E-01.04000.30020519.94590.660.000000       X3/2  13       X3/2   6                PP 10.5ff     232210 6 7 2 1 1 0    40.0   44.0
13113307.204806 7.903E-62 1.072E-01.04000.30018890.85470.660.000000       X3/2  11       X3/2   5                RR 13.5ee     232210 6 7 2 1 1 0    60.0   56.0
13113309.722521 8.345E-65 4.598E-01.04000.30020516.86450.660.000000       X3/2  13       X3/2   6                PP 10.5ee     232210 6 7 2 1 1 0    40.0   44.0
13113311.136763 7.391E-62 1.303E-01.04000.30018930.45000.660.000000       X1/2  11       X1/2   5                RR 12.5ee     232210 6 7 2 1 1 0    56.0   52.0
13113312.255504 6.097E-62 1.058E-01.04000.30018927.31260.660.000000       X1/2  11       X1/2   5                RR 12.5ff     232210 6 7 2 1 1 0    56.0   52.0
13113312.463891 2.134E-47 3.246E-03.04000.30011178.27110.660.000000       X3/2   8       X1/2   3                PQ  6.5ef     232210 6 7 2 1 1 0    28.0   28.0
13113312.875489 1.103E-47 1.682E-03.04000.30011178.76980.660.000000       X3/2   8       X1/2   3                PQ  6.5fe     232210 6 7 2 1 1 0    28.0   28.0
13113315.012593 8.623E-26 3.271E-04.05300.300  355.91500.660.000000       X1/2   4       X3/2   0                QP  4.5ff     232210 6 7 2 1 1 0    16.0   20.0
13113315.041337 2.897E-50 1.881E-04.04000.30012043.46570.660.000000       X3/2   8       X1/2   3                QR  9.5ee     232210 6 7 2 1 1 0    44.0   40.0
13113315.624554 1.315E-25 4.970E-04.05300.300  355.12030.660.000000       X1/2   4       X3/2   0                QP  4.5ee     232210 6 7 2 1 1 0    16.0   20.0
13113316.082786 5.246E-54 4.349E-04.04000.30014065.61440.660.000000       X1/2   8       X3/2   3                RQ 15.5ef     232210 6 7 2 1 1 0    64.0   64.0
13113317.067459 7.430E-52 4.941E-03.04000.30013638.28580.660.000000       X3/2   6       X3/2   1                QQ 24.5ef     232210 6 7 2 1 1 0   100.0  100.0
13113318.704480 4.710E-62 2.604E-03.04000.30018168.37400.660.000000       X1/2  11       X3/2   5                QP 11.5ff     232210 6 7 2 1 1 0    44.0   48.0
13113319.349503 8.107E-53 5.222E-07.04000.30012041.65380.660.000000       X3/2   8       X1/2   3                QR  9.5ff     232210 6 7 2 1 1 0    44.0   40.0
13113320.269024 8.484E-56 6.770E-06.04000.30014057.62230.660.000000       X1/2   8       X3/2   3                RQ 15.5fe     232210 6 7 2 1 1 0    64.0   64.0
13113321.596487 3.016E-51 2.507E-07.04000.30011315.57070.660.000000       X3/2   5       X1/2   0                PQ 24.5fe     232210 6 7 2 1 1 0   100.0  100.0
13113321.952622 2.305E-50 6.882E-04.04000.30012357.09930.660.000000       X1/2   8       X3/2   3                QP 11.5ff     232210 6 7 2 1 1 0    44.0   48.0
13113322.831020 8.224E-44 1.699E-06.04000.300 8169.76560.660.000000       X1/2   4       X3/2   0                SR 21.5ee     232210 6 7 2 1 1 0    92.0   88.0
13113323.035206 3.004E-48 9.792E-05.04000.30011017.85860.660.000000       X3/2   7       X1/2   2                PQ 14.5fe     232210 6 7 2 1 1 0    60.0   60.0
13113323.272916 1.691E-47 5.371E-04.04000.30011012.47910.660.000000       X3/2   7       X1/2   2                PQ 14.5ef     232210 6 7 2 1 1 0    60.0   60.0
13113323.452115 1.997E-49 1.535E-05.04000.30011299.31360.660.000000       X3/2   5       X1/2   0                PQ 24.5ef     232210 6 7 2 1 1 0   100.0  100.0
13113323.937502 9.824E-62 5.331E-03.04000.30018164.37540.660.000000       X1/2  11       X3/2   5                QP 11.5ee     232210 6 7 2 1 1 0    44.0   48.0
13113323.943097 5.515E-65 4.249E-01.04000.30020563.70630.660.000000       X1/2  13       X1/2   6                PP  9.5ee     232210 6 7 2 1 1 0    36.0   40.0
13113324.003192 6.877E-52 5.208E-03.04000.30013656.42320.660.000000       X1/2   6       X1/2   1                QQ 23.5fe     232210 6 7 2 1 1 0    96.0   96.0
13113324.353446 6.009E-65 4.597E-01.04000.30020562.28300.660.000000       X1/2  13       X1/2   6                PP  9.5ff     232210 6 7 2 1 1 0    36.0   40.0
13113324.448988 3.988E-27 1.642E-02.04000.300 2019.65030.660.000000       X3/2   4       X3/2   0                RR 10.5ff     232210 6 7 2 1 1 0    48.0   44.0
13113324.744770 3.520E-27 1.418E-02.04000.300 2015.04830.660.000000       X3/2   4       X3/2   0                RR 10.5ee     232210 6 7 2 1 1 0    48.0   44.0
13113325.621346 3.047E-27 1.639E-02.04000.300 2056.54570.660.000000       X1/2   4       X1/2   0                RR  9.5ee     232210 6 7 2 1 1 0    44.0   40.0
13113325.624252 2.642E-27 1.405E-02.04000.300 2054.34090.660.000000       X1/2   4       X1/2   0                RR  9.5ff     232210 6 7 2 1 1 0    44.0   40.0
13113326.412383 5.700E-55 3.867E-06.04000.30013642.09000.660.000000       X3/2   6       X1/2   1                QR 23.5ff     232210 6 7 2 1 1 0   100.0   96.0
13113327.508659 2.840E-30 8.156E-05.04000.300 2419.08900.660.000000       X1/2   4       X3/2   0                RQ 11.5ef     232210 6 7 2 1 1 0    48.0   48.0
13113328.102345 6.250E-50 1.826E-03.04000.30012352.49480.660.000000       X1/2   8       X3/2   3                QP 11.5ee     232210 6 7 2 1 1 0    44.0   48.0
13113330.100794 7.240E-47 2.570E-03.04000.30010763.25230.660.000000       X3/2   8       X1/2   3                OP  4.5ee     232210 6 7 2 1 1 0    16.0   20.0
13113330.213790 3.558E-31 9.954E-06.04000.300 2413.61440.660.000000       X1/2   4       X3/2   0                RQ 11.5fe     232210 6 7 2 1 1 0    48.0   48.0
13113330.276497 9.669E-47 3.433E-03.04000.30010763.28910.660.000000       X3/2   8       X1/2   3                OP  4.5ff     232210 6 7 2 1 1 0    16.0   20.0
13113330.535109 5.652E-62 7.986E-04.04000.30017887.35880.660.000000       X3/2  11       X1/2   5                QR  9.5ee     232210 6 7 2 1 1 0    44.0   40.0
13113333.459759 8.618E-63 1.209E-04.04000.30017885.80620.660.000000       X3/2  11       X1/2   5                QR  9.5ff     232210 6 7 2 1 1 0    44.0   40.0
13113335.724812 1.231E-60 1.607E-03.04000.30017331.69700.660.000000       X3/2  11       X1/2   5                PQ  7.5fe     232210 6 7 2 1 1 0    32.0   32.0
13113335.769580 2.976E-60 3.872E-03.04000.30017330.96520.660.000000       X3/2  11       X1/2   5                PQ  7.5ef     232210 6 7 2 1 1 0    32.0   32.0
13113337.080936 1.388E-67 3.857E-03.04000.30020868.59730.660.000000       X1/2  13       X1/2   6                QQ 10.5fe     232210 6 7 2 1 1 0    44.0   44.0
13113338.638349 1.256E-46 9.634E-03.04000.30011298.52890.660.000000       X3/2   5       X3/2   0                PP 25.5ff     232210 6 7 2 1 1 0   100.0  104.0
13113340.300531 1.801E-68 4.964E-04.04000.30020866.72370.660.000000       X1/2  13       X1/2   6                QQ 10.5ef     232210 6 7 2 1 1 0    44.0   44.0
13113340.895250 9.359E-24 2.335E-02.09500.300  126.29230.660.000000       X1/2   4       X1/2   0                RR  0.5ee     232210 6 7 2 1 1 0     8.0    4.0
13113340.954025 9.205E-24 2.298E-02.09500.300  126.45030.660.000000       X1/2   4       X1/2   0                RR  0.5ff     232210 6 7 2 1 1 0     8.0    4.0
13113342.140525 7.893E-55 5.488E-06.04000.30013638.28580.660.000000       X1/2   6       X3/2   1                QP 24.5ff     232210 6 7 2 1 1 0    96.0  100.0
13113342.548892 1.107E-46 9.621E-03.04000.30011315.57070.660.000000       X1/2   5       X1/2   0                PP 24.5ee     232210 6 7 2 1 1 0    96.0  100.0
13113345.324921 6.262E-64 9.394E-04.04000.30018896.26180.660.000000       X1/2  11       X3/2   5                RQ 13.5ef     232210 6 7 2 1 1 0    56.0   56.0
13113345.683296 1.739E-46 1.204E-02.04000.30011277.08240.660.000000       X3/2   5       X3/2   0                PP 25.5ee     232210 6 7 2 1 1 0   100.0  104.0
13113347.957963 1.495E-46 1.201E-02.04000.30011299.31360.660.000000       X1/2   5       X1/2   0                PP 24.5ff     232210 6 7 2 1 1 0    96.0  100.0
13113348.335221 2.452E-52 1.738E-03.04000.30013642.09000.660.000000       X1/2   6       X1/2   1                QQ 23.5ef     232210 6 7 2 1 1 0    96.0   96.0
13113348.713395 2.175E-65 3.180E-05.04000.30018890.85470.660.000000       X1/2  11       X3/2   5                RQ 13.5fe     232210 6 7 2 1 1 0    56.0   56.0
13113349.337145 2.706E-52 1.648E-03.04000.30013619.16530.660.000000       X3/2   6       X3/2   1                QQ 24.5fe     232210 6 7 2 1 1 0   100.0  100.0
13113350.215631 1.901E-25 4.583E-04.06500.300  202.37960.660.000000       X1/2   4       X3/2   0                QP  3.5ff     232210 6 7 2 1 1 0    12.0   16.0
13113350.424891 2.631E-25 6.329E-04.06500.300  201.93130.660.000000       X1/2   4       X3/2   0                QP  3.5ee     232210 6 7 2 1 1 0    12.0   16.0
13113350.623924 5.787E-45 1.656E-01.04000.30010990.26980.660.000000       X3/2   7       X3/2   2                PP 15.5ff     342210 6 7 2 1 1 0    60.0   64.0
13113350.931447 2.364E-26 1.808E-02.04000.300 1654.60010.660.000000       X3/2   4       X3/2   0                RR  9.5ff     232210 6 7 2 1 1 0    44.0   40.0
13113351.110477 2.119E-26 1.591E-02.04000.300 1650.81040.660.000000       X3/2   4       X3/2   0                RR  9.5ee     232210 6 7 2 1 1 0    44.0   40.0
13113351.740696 1.557E-26 1.582E-02.04000.300 1693.28640.660.000000       X1/2   4       X1/2   0                RR  8.5ff     232210 6 7 2 1 1 0    40.0   36.0
13113351.806238 1.765E-26 1.807E-02.04000.300 1694.90280.660.000000       X1/2   4       X1/2   0                RR  8.5ee     232210 6 7 2 1 1 0    40.0   36.0
13113352.312800 7.267E-52 5.446E-05.04000.30012657.95930.660.000000       X3/2   7       X1/2   2                QR 17.5ee     232210 6 7 2 1 1 0    76.0   72.0
13113353.977456 6.891E-45 1.894E-01.04000.30010981.77460.660.000000       X3/2   7       X3/2   2                PP 15.5ee     342210 6 7 2 1 1 0    60.0   64.0
13113355.049852 6.280E-50 3.378E-04.04000.30012003.45720.660.000000       X3/2   8       X3/2   3                QQ 10.5ef     232210 6 7 2 1 1 0    44.0   44.0
13113357.518520 4.712E-45 1.654E-01.04000.30011017.85860.660.000000       X1/2   7       X1/2   2                PP 14.5ee     342210 6 7 2 1 1 0    56.0   60.0
13113357.982906 1.955E-55 2.722E-03.04000.30015201.75920.660.000000       X3/2   7       X3/2   2                RR 22.5ff     232210 6 7 2 1 1 0    96.0   92.0
13113359.053423 2.078E-23 1.876E-02.09500.300    0.00000.660.000000       X3/2   4       X3/2   0                RR  1.5ee     232210 6 7 2 1 1 0    12.0    8.0
13113359.142747 2.101E-23 1.897E-02.09500.300    0.05560.660.000000       X3/2   4       X3/2   0                RR  1.5ff     232210 6 7 2 1 1 0    12.0    8.0
13113359.752488 5.524E-45 1.890E-01.04000.30011012.47910.660.000000       X1/2   7       X1/2   2                PP 14.5ff     342210 6 7 2 1 1 0    56.0   60.0
13113361.409355 5.887E-50 3.110E-04.04000.30011999.59400.660.000000       X3/2   8       X3/2   3                QQ 10.5fe     232210 6 7 2 1 1 0    44.0   44.0
13113361.487104 1.647E-55 2.639E-03.04000.30015221.81530.660.000000       X1/2   7       X1/2   2                RR 21.5ee     232210 6 7 2 1 1 0    92.0   88.0
13113362.516689 2.107E-29 9.521E-05.04000.300 2019.65030.660.000000       X1/2   4       X3/2   0                RQ 10.5ef     232210 6 7 2 1 1 0    44.0   44.0
13113362.830495 4.022E-56 5.188E-04.04000.30015185.91410.660.000000       X3/2   7       X3/2   2                RR 22.5ee     232210 6 7 2 1 1 0    96.0   92.0
13113363.110371 2.724E-49 1.960E-03.04000.30012043.46570.660.000000       X1/2   8       X1/2   3                QQ  9.5fe     232210 6 7 2 1 1 0    40.0   40.0
13113364.800621 2.813E-56 4.262E-04.04000.30015210.21170.660.000000       X1/2   7       X1/2   2                RR 21.5ff     232210 6 7 2 1 1 0    92.0   88.0
13113364.842114 1.145E-23 2.576E-02.08600.300  187.75310.660.000000       X1/2   4       X1/2   0                RR  1.5ff     232210 6 7 2 1 1 0    12.0    8.0
13113364.863399 1.174E-23 2.638E-02.08600.300  187.49280.660.000000       X1/2   4       X1/2   0                RR  1.5ee     232210 6 7 2 1 1 0    12.0    8.0
13113364.916909 3.336E-30 1.475E-05.04000.300 2015.04830.660.000000       X1/2   4       X3/2   0                RQ 10.5fe     232210 6 7 2 1 1 0    44.0   44.0
13113366.004722 3.020E-45 3.586E-01.04000.30011125.64060.660.000000       X3/2   8       X3/2   3                PP  7.5ff     342210 6 7 2 1 1 0    28.0   32.0
13113366.095858 8.217E-51 5.863E-05.04000.30012041.65380.660.000000       X1/2   8       X1/2   3                QQ  9.5ef     232210 6 7 2 1 1 0    40.0   40.0
13113367.041199 6.266E-42 4.636E-06.04000.300 7474.29270.660.000000       X1/2   4       X3/2   0                SR 20.5ff     232210 6 7 2 1 1 0    88.0   84.0
13113367.056907 3.226E-45 3.794E-01.04000.30011123.67810.660.000000       X3/2   8       X3/2   3                PP  7.5ee     232210 6 7 2 1 1 0    28.0   32.0
13113367.994303 2.041E-53 1.476E-06.04000.30012650.04360.660.000000       X3/2   7       X1/2   2                QR 17.5ff     232210 6 7 2 1 1 0    76.0   72.0
13113369.290406 8.737E-51 7.427E-02.04000.30013595.40490.660.000000       X3/2   8       X3/2   3                RR 14.5ff     232210 6 7 2 1 1 0    64.0   60.0
13113371.244922 7.033E-51 5.778E-02.04000.30013588.31450.660.000000       X3/2   8       X3/2   3                RR 14.5ee     232210 6 7 2 1 1 0    64.0   60.0
13113371.259984 1.260E-53 8.015E-05.04000.30013619.16530.660.000000       X1/2   6       X3/2   1                QP 24.5ee     232210 6 7 2 1 1 0    96.0  100.0
13113371.577430 1.164E-25 1.972E-02.04000.300 1324.31800.660.000000       X3/2   4       X3/2   0                RR  8.5ff     232210 6 7 2 1 1 0    40.0   36.0
13113371.656737 1.059E-25 1.768E-02.04000.300 1321.27600.660.000000       X3/2   4       X3/2   0                RR  8.5ee     232210 6 7 2 1 1 0    40.0   36.0
13113371.909141 7.583E-26 1.763E-02.04000.300 1367.61920.660.000000       X1/2   4       X1/2   0                RR  7.5ff     232210 6 7 2 1 1 0    36.0   32.0
13113372.026142 8.451E-26 1.975E-02.04000.300 1368.71610.660.000000       X1/2   4       X1/2   0                RR  7.5ee     232210 6 7 2 1 1 0    36.0   32.0
13113372.959059 3.127E-62 3.618E-04.04000.30017844.93490.660.000000       X3/2  11       X3/2   5                QQ 10.5ef     232210 6 7 2 1 1 0    44.0   44.0
13113373.054015 7.020E-51 7.375E-02.04000.30013625.55950.660.000000       X1/2   8       X1/2   3                RR 13.5ee     232210 6 7 2 1 1 0    60.0   56.0
13113374.058203 5.519E-51 5.678E-02.04000.30013621.24130.660.000000       X1/2   8       X1/2   3                RR 13.5ff     232210 6 7 2 1 1 0    60.0   56.0
13113375.956225 1.080E-49 7.242E-03.04000.30012634.31590.660.000000       X3/2   7       X3/2   2                QQ 18.5ef     232210 6 7 2 1 1 0    76.0   76.0
13113376.547506 2.303E-23 2.348E-02.08600.300   83.72330.660.000000       X3/2   4       X3/2   0                RR  2.5ee     232210 6 7 2 1 1 0    16.0   12.0
13113376.675519 2.350E-23 2.398E-02.08600.300   83.92460.660.000000       X3/2   4       X3/2   0                RR  2.5ff     232210 6 7 2 1 1 0    16.0   12.0
13113377.682494 4.363E-62 4.970E-04.04000.30017841.58350.660.000000       X3/2  11       X3/2   5                QQ 10.5fe     232210 6 7 2 1 1 0    44.0   44.0
13113379.544647 6.215E-47 3.752E-03.04000.30010954.38060.660.000000       X3/2   8       X1/2   3                PQ  5.5ef     232210 6 7 2 1 1 0    24.0   24.0
13113379.975140 3.549E-47 2.145E-03.04000.30010954.57400.660.000000       X3/2   8       X1/2   3                PQ  5.5fe     232210 6 7 2 1 1 0    24.0   24.0
13113380.360431 2.020E-45 3.631E-01.04000.30011178.76980.660.000000       X1/2   8       X1/2   3                PP  6.5ee     232210 6 7 2 1 1 0    24.0   28.0
13113380.764568 2.143E-45 3.843E-01.04000.30011178.27110.660.000000       X1/2   8       X1/2   3                PP  6.5ff     232210 6 7 2 1 1 0    24.0   28.0
13113381.543237 6.098E-57 8.891E-05.04000.30015201.75920.660.000000       X1/2   7       X3/2   2                RQ 22.5ef     232210 6 7 2 1 1 0    92.0   92.0
13113381.882908 9.253E-24 2.562E-02.06500.300  289.04470.660.000000       X1/2   4       X1/2   0                RR  2.5ff     232210 6 7 2 1 1 0    16.0   12.0
13113381.972896 9.596E-24 2.653E-02.06500.300  288.77200.660.000000       X1/2   4       X1/2   0                RR  2.5ee     232210 6 7 2 1 1 0    16.0   12.0
13113382.246866 1.099E-49 1.676E-04.04000.30011723.71600.660.000000       X3/2   8       X1/2   3                QR  8.5ee     232210 6 7 2 1 1 0    40.0   36.0
13113382.911407 1.034E-49 8.218E-03.04000.30012657.95930.660.000000       X1/2   7       X1/2   2                QQ 17.5fe     232210 6 7 2 1 1 0    72.0   72.0
13113383.151196 5.841E-45 3.252E-04.04000.300 9641.20730.660.000000       X3/2   7       X1/2   2                OP 11.5ee     232210 6 7 2 1 1 0    44.0   48.0
13113383.307211 1.826E-61 2.860E-03.04000.30017887.35880.660.000000       X1/2  11       X1/2   5                QQ  9.5fe     232210 6 7 2 1 1 0    40.0   40.0
13113383.464251 4.029E-25 8.225E-04.08600.300   83.72330.660.000000       X1/2   4       X3/2   0                QP  2.5ee     232210 6 7 2 1 1 0     8.0   12.0
13113383.479695 3.207E-25 6.554E-04.08600.300   83.92460.660.000000       X1/2   4       X3/2   0                QP  2.5ff     232210 6 7 2 1 1 0     8.0   12.0
13113385.602407 5.872E-55 8.902E-10.04000.30011722.40310.660.000000       X3/2   8       X1/2   3                QR  8.5ff     232210 6 7 2 1 1 0    40.0   36.0
13113385.851583 8.685E-63 1.351E-04.04000.30017885.80620.660.000000       X1/2  11       X1/2   5                QQ  9.5ef     232210 6 7 2 1 1 0    40.0   40.0
